subjnum,block,story,depth,,type,qtype,state,fromnode,true_tonode,false_tonode,rfc,true_rfc,false_rfc,response_right,true_on_right,correct_response,edge
11,0,30,1,559,question,transQ,,NODE12,NODE21,NODE22,,subject-Gloria_location-Jungle,subject-Gloria_location-Jungle,True,True,1,NODE12NODE21
11,0,31,1,578,question,transQ,,NODE12,NODE22,NODE21,,subject-Walter_location-Deep,subject-Walter_location-Deep,True,True,1,NODE12NODE22
11,0,31,2,582,question,transQ,,NODE22,NODE32,NODE31,,subject-Walter_location-Deep,subject-Walter_location-Deep,False,True,0,NODE22NODE32
11,0,32,2,601,question,transQ,,NODE22,NODE31,NODE32,,subject-Louis_location-Jungle,subject-Louis_location-Jungle,False,False,1,NODE22NODE31
11,0,33,1,616,question,transQ,,NODE11,NODE21,NODE22,,subject-Jack_location-Deep,subject-Jack_location-Deep,True,True,1,NODE11NODE21
11,0,34,1,635,question,transQ,,NODE12,NODE21,NODE22,,subject-Judy_location-Jungle,subject-Judy_location-Jungle,True,False,0,NODE12NODE21
11,0,34,2,639,question,transQ,,NODE21,NODE32,NODE31,,subject-Judy_location-Jungle,subject-Judy_location-Jungle,True,False,0,NODE21NODE32
11,0,35,1,652,question,transQ,,NODE11,NODE21,NODE22,,subject-Douglas_location-Deep,subject-Douglas_location-Deep,True,False,0,NODE11NODE21
11,0,35,2,656,question,transQ,,NODE21,NODE31,NODE32,,subject-Douglas_location-Deep,subject-Douglas_location-Deep,True,False,0,NODE21NODE31
11,0,36,1,669,question,transQ,,NODE11,NODE22,NODE21,,subject-Anna_location-Jungle,subject-Anna_location-Jungle,True,False,0,NODE11NODE22
11,0,36,2,673,question,transQ,,NODE22,NODE31,NODE32,,subject-Anna_location-Jungle,subject-Anna_location-Jungle,True,True,1,NODE22NODE31
11,0,37,1,688,question,transQ,,NODE12,NODE22,NODE21,,subject-Steven_location-Deep,subject-Steven_location-Deep,True,True,1,NODE12NODE22
11,0,37,2,692,question,transQ,,NODE22,NODE32,NODE31,,subject-Steven_location-Deep,subject-Steven_location-Deep,True,False,0,NODE22NODE32
11,0,38,1,707,question,transQ,,NODE11,NODE22,NODE21,,subject-Lisa_location-Jungle,subject-Lisa_location-Jungle,True,False,0,NODE11NODE22
11,0,38,2,711,question,transQ,,NODE22,NODE31,NODE32,,subject-Lisa_location-Jungle,subject-Lisa_location-Jungle,False,True,0,NODE22NODE31
11,0,39,1,726,question,transQ,,NODE12,NODE22,NODE21,,subject-Martha_location-Deep,subject-Martha_location-Deep,True,True,1,NODE12NODE22
11,0,39,2,730,question,transQ,,NODE22,NODE32,NODE31,,subject-Martha_location-Deep,subject-Martha_location-Deep,True,True,1,NODE22NODE32
11,1,40,1,745,question,transQ,,NODE11,NODE22,NODE21,,subject-Alexis_location-Jungle,subject-Alexis_location-Jungle,True,True,1,NODE11NODE22
11,1,40,2,749,question,transQ,,NODE22,NODE31,NODE32,,subject-Alexis_location-Jungle,subject-Alexis_location-Jungle,True,True,1,NODE22NODE31
11,1,41,2,768,question,transQ,,NODE22,NODE32,NODE31,,subject-Amy_location-Deep,subject-Amy_location-Deep,False,False,1,NODE22NODE32
11,1,42,1,781,question,transQ,,NODE12,NODE21,NODE22,,subject-Raymond_location-Jungle,subject-Raymond_location-Jungle,True,False,0,NODE12NODE21
11,1,42,2,785,question,transQ,,NODE21,NODE32,NODE31,,subject-Raymond_location-Jungle,subject-Raymond_location-Jungle,True,True,1,NODE21NODE32
11,1,43,1,800,question,transQ,,NODE11,NODE21,NODE22,,subject-Randy_location-Deep,subject-Randy_location-Deep,False,True,0,NODE11NODE21
11,1,44,1,819,question,transQ,,NODE11,NODE22,NODE21,,subject-Elizabeth_location-Jungle,subject-Elizabeth_location-Jungle,False,True,0,NODE11NODE22
11,1,44,2,823,question,transQ,,NODE22,NODE31,NODE32,,subject-Elizabeth_location-Jungle,subject-Elizabeth_location-Jungle,False,True,0,NODE22NODE31
11,1,45,1,836,question,transQ,,NODE12,NODE22,NODE21,,subject-Jordan_location-Deep,subject-Jordan_location-Deep,False,True,0,NODE12NODE22
11,1,45,2,840,question,transQ,,NODE22,NODE32,NODE31,,subject-Jordan_location-Deep,subject-Jordan_location-Deep,False,False,1,NODE22NODE32
11,1,46,1,855,question,transQ,,NODE12,NODE21,NODE22,,subject-Roy_location-Jungle,subject-Roy_location-Jungle,True,False,0,NODE12NODE21
11,1,47,1,874,question,transQ,,NODE12,NODE22,NODE21,,subject-Debra_location-Deep,subject-Debra_location-Deep,True,True,1,NODE12NODE22
11,1,47,2,878,question,transQ,,NODE22,NODE32,NODE31,,subject-Debra_location-Deep,subject-Debra_location-Deep,True,True,1,NODE22NODE32
11,1,48,1,893,question,transQ,,NODE12,NODE21,NODE22,,subject-Dylan_location-Jungle,subject-Dylan_location-Jungle,True,True,1,NODE12NODE21
11,1,48,2,897,question,transQ,,NODE21,NODE32,NODE31,,subject-Dylan_location-Jungle,subject-Dylan_location-Jungle,True,True,1,NODE21NODE32
11,1,49,1,910,question,transQ,,NODE12,NODE22,NODE21,,subject-Randy_location-Deep,subject-Randy_location-Deep,False,True,0,NODE12NODE22
11,1,49,2,914,question,transQ,,NODE22,NODE32,NODE31,,subject-Randy_location-Deep,subject-Randy_location-Deep,False,False,1,NODE22NODE32
11,1,50,1,929,question,transQ,,NODE11,NODE22,NODE21,,subject-Ann_location-Jungle,subject-Ann_location-Jungle,True,True,1,NODE11NODE22
11,1,50,2,933,question,transQ,,NODE22,NODE31,NODE32,,subject-Ann_location-Jungle,subject-Ann_location-Jungle,True,True,1,NODE22NODE31
11,1,51,1,946,question,transQ,,NODE12,NODE22,NODE21,,subject-Sandra_location-Deep,subject-Sandra_location-Deep,True,True,1,NODE12NODE22
11,1,51,2,950,question,transQ,,NODE22,NODE32,NODE31,,subject-Sandra_location-Deep,subject-Sandra_location-Deep,False,True,0,NODE22NODE32
11,1,52,1,963,question,transQ,,NODE12,NODE21,NODE22,,subject-Heather_location-Jungle,subject-Heather_location-Jungle,True,False,0,NODE12NODE21
11,1,52,2,967,question,transQ,,NODE21,NODE32,NODE31,,subject-Heather_location-Jungle,subject-Heather_location-Jungle,True,True,1,NODE21NODE32
11,1,53,2,986,question,transQ,,NODE22,NODE32,NODE31,,subject-Anthony_location-Deep,subject-Anthony_location-Deep,True,True,1,NODE22NODE32
11,1,54,2,1005,question,transQ,,NODE21,NODE32,NODE31,,subject-Tiffany_location-Jungle,subject-Tiffany_location-Jungle,False,True,0,NODE21NODE32
11,1,55,1,1020,question,transQ,,NODE11,NODE21,NODE22,,subject-Hannah_location-Deep,subject-Hannah_location-Deep,False,False,1,NODE11NODE21
11,1,55,2,1024,question,transQ,,NODE21,NODE31,NODE32,,subject-Hannah_location-Deep,subject-Hannah_location-Deep,False,True,0,NODE21NODE31
11,1,56,1,1039,question,transQ,,NODE11,NODE22,NODE21,,subject-Benjamin_location-Jungle,subject-Benjamin_location-Jungle,False,True,0,NODE11NODE22
11,1,56,2,1043,question,transQ,,NODE22,NODE31,NODE32,,subject-Benjamin_location-Jungle,subject-Benjamin_location-Jungle,False,True,0,NODE22NODE31
11,1,57,2,1062,question,transQ,,NODE21,NODE31,NODE32,,subject-Roger_location-Deep,subject-Roger_location-Deep,True,False,0,NODE21NODE31
11,1,58,1,1077,question,transQ,,NODE11,NODE22,NODE21,,subject-Lori_location-Jungle,subject-Lori_location-Jungle,True,False,0,NODE11NODE22
11,1,59,1,1096,question,transQ,,NODE11,NODE21,NODE22,,subject-Jack_location-Deep,subject-Jack_location-Deep,False,True,0,NODE11NODE21
11,1,59,2,1100,question,transQ,,NODE21,NODE31,NODE32,,subject-Jack_location-Deep,subject-Jack_location-Deep,True,False,0,NODE21NODE31
11,1,60,1,1115,question,transQ,,NODE12,NODE21,NODE22,,subject-Maria_location-Jungle,subject-Maria_location-Jungle,False,True,0,NODE12NODE21
11,1,60,2,1119,question,transQ,,NODE21,NODE32,NODE31,,subject-Maria_location-Jungle,subject-Maria_location-Jungle,False,True,0,NODE21NODE32
11,1,61,1,1134,question,transQ,,NODE12,NODE22,NODE21,,subject-Julia_location-Deep,subject-Julia_location-Deep,True,False,0,NODE12NODE22
11,1,62,1,1153,question,transQ,,NODE11,NODE22,NODE21,,subject-Tyler_location-Jungle,subject-Tyler_location-Jungle,True,False,0,NODE11NODE22
11,1,62,2,1157,question,transQ,,NODE22,NODE31,NODE32,,subject-Tyler_location-Jungle,subject-Tyler_location-Jungle,True,False,0,NODE22NODE31
11,1,63,1,1172,question,transQ,,NODE11,NODE21,NODE22,,subject-Juan_location-Deep,subject-Juan_location-Deep,True,False,0,NODE11NODE21
11,1,63,2,1176,question,transQ,,NODE21,NODE31,NODE32,,subject-Juan_location-Deep,subject-Juan_location-Deep,True,True,1,NODE21NODE31
11,1,64,2,1195,question,transQ,,NODE22,NODE31,NODE32,,subject-Gerald_location-Jungle,subject-Gerald_location-Jungle,True,False,0,NODE22NODE31
11,1,65,1,1210,question,transQ,,NODE12,NODE22,NODE21,,subject-Brittany_location-Deep,subject-Brittany_location-Deep,False,True,0,NODE12NODE22
11,1,65,2,1214,question,transQ,,NODE22,NODE32,NODE31,,subject-Brittany_location-Deep,subject-Brittany_location-Deep,True,True,1,NODE22NODE32
11,1,66,1,1229,question,transQ,,NODE11,NODE22,NODE21,,subject-Betty_location-Jungle,subject-Betty_location-Jungle,False,True,0,NODE11NODE22
11,1,66,2,1233,question,transQ,,NODE22,NODE31,NODE32,,subject-Betty_location-Jungle,subject-Betty_location-Jungle,False,True,0,NODE22NODE31
11,1,67,1,1248,question,transQ,,NODE11,NODE21,NODE22,,subject-Kathleen_location-Deep,subject-Kathleen_location-Deep,False,True,0,NODE11NODE21
11,1,67,2,1252,question,transQ,,NODE21,NODE31,NODE32,,subject-Kathleen_location-Deep,subject-Kathleen_location-Deep,True,True,1,NODE21NODE31
11,1,68,1,1267,question,transQ,,NODE12,NODE21,NODE22,,subject-Ruth_location-Jungle,subject-Ruth_location-Jungle,True,True,1,NODE12NODE21
11,1,68,2,1271,question,transQ,,NODE21,NODE32,NODE31,,subject-Ruth_location-Jungle,subject-Ruth_location-Jungle,True,False,0,NODE21NODE32
11,1,69,1,1286,question,transQ,,NODE11,NODE21,NODE22,,subject-Beverly_location-Deep,subject-Beverly_location-Deep,True,True,1,NODE11NODE21
11,1,69,2,1290,question,transQ,,NODE21,NODE31,NODE32,,subject-Beverly_location-Deep,subject-Beverly_location-Deep,True,False,0,NODE21NODE31
11,1,70,1,1303,question,transQ,,NODE11,NODE22,NODE21,,subject-Henry_location-Jungle,subject-Henry_location-Jungle,True,False,0,NODE11NODE22
11,1,70,2,1307,question,transQ,,NODE22,NODE31,NODE32,,subject-Henry_location-Jungle,subject-Henry_location-Jungle,True,False,0,NODE22NODE31
11,1,71,1,1322,question,transQ,,NODE12,NODE22,NODE21,,subject-Andrew_location-Deep,subject-Andrew_location-Deep,False,False,1,NODE12NODE22
11,1,71,2,1326,question,transQ,,NODE22,NODE32,NODE31,,subject-Andrew_location-Deep,subject-Andrew_location-Deep,True,True,1,NODE22NODE32
11,1,72,1,1339,question,transQ,,NODE11,NODE22,NODE21,,subject-Sandra_location-Jungle,subject-Sandra_location-Jungle,True,True,1,NODE11NODE22
11,1,72,2,1343,question,transQ,,NODE22,NODE31,NODE32,,subject-Sandra_location-Jungle,subject-Sandra_location-Jungle,True,True,1,NODE22NODE31
11,1,74,1,1375,question,transQ,,NODE12,NODE21,NODE22,,subject-Emily_location-Jungle,subject-Emily_location-Jungle,True,True,1,NODE12NODE21
11,1,74,2,1379,question,transQ,,NODE21,NODE32,NODE31,,subject-Emily_location-Jungle,subject-Emily_location-Jungle,True,False,0,NODE21NODE32
11,1,75,1,1394,question,transQ,,NODE11,NODE21,NODE22,,subject-Christopher_location-Deep,subject-Christopher_location-Deep,False,True,0,NODE11NODE21
11,1,76,1,1411,question,transQ,,NODE12,NODE21,NODE22,,subject-Lisa_location-Jungle,subject-Lisa_location-Jungle,True,True,1,NODE12NODE21
11,1,76,2,1415,question,transQ,,NODE21,NODE32,NODE31,,subject-Lisa_location-Jungle,subject-Lisa_location-Jungle,True,True,1,NODE21NODE32
11,1,77,1,1428,question,transQ,,NODE12,NODE22,NODE21,,subject-Betty_location-Deep,subject-Betty_location-Deep,True,True,1,NODE12NODE22
11,1,78,1,1447,question,transQ,,NODE11,NODE22,NODE21,,subject-Rose_location-Jungle,subject-Rose_location-Jungle,True,False,0,NODE11NODE22
11,1,78,2,1451,question,transQ,,NODE22,NODE31,NODE32,,subject-Rose_location-Jungle,subject-Rose_location-Jungle,True,True,1,NODE22NODE31
11,1,79,1,1466,question,transQ,,NODE11,NODE21,NODE22,,subject-George_location-Deep,subject-George_location-Deep,True,True,1,NODE11NODE21
11,1,79,2,1470,question,transQ,,NODE21,NODE31,NODE32,,subject-George_location-Deep,subject-George_location-Deep,True,False,0,NODE21NODE31
11,2,80,1,1485,question,transQ,,NODE11,NODE21,NODE22,,subject-Edward_location-Deep,subject-Edward_location-Deep,True,False,0,NODE11NODE21
11,2,80,2,1489,question,transQ,,NODE21,NODE31,NODE32,,subject-Edward_location-Deep,subject-Edward_location-Deep,True,False,0,NODE21NODE31
11,2,81,1,1504,question,transQ,,NODE12,NODE22,NODE21,,subject-Bruce_location-Deep,subject-Bruce_location-Deep,True,True,1,NODE12NODE22
11,2,82,1,1523,question,transQ,,NODE11,NODE21,NODE22,,subject-Janet_location-Deep,subject-Janet_location-Deep,True,True,1,NODE11NODE21
11,2,82,2,1527,question,transQ,,NODE21,NODE31,NODE32,,subject-Janet_location-Deep,subject-Janet_location-Deep,True,False,0,NODE21NODE31
11,2,84,1,1557,question,transQ,,NODE11,NODE21,NODE22,,subject-Ethan_location-Deep,subject-Ethan_location-Deep,False,True,0,NODE11NODE21
11,2,84,2,1561,question,transQ,,NODE21,NODE31,NODE32,,subject-Ethan_location-Deep,subject-Ethan_location-Deep,False,False,1,NODE21NODE31
11,2,85,1,1576,question,transQ,,NODE11,NODE21,NODE22,,subject-Virginia_location-Deep,subject-Virginia_location-Deep,True,True,1,NODE11NODE21
11,2,85,2,1580,question,transQ,,NODE21,NODE31,NODE32,,subject-Virginia_location-Deep,subject-Virginia_location-Deep,True,False,0,NODE21NODE31
11,2,86,2,1599,question,transQ,,NODE21,NODE31,NODE32,,subject-Lawrence_location-Deep,subject-Lawrence_location-Deep,True,True,1,NODE21NODE31
11,2,87,1,1614,question,transQ,,NODE12,NODE22,NODE21,,subject-Jean_location-Deep,subject-Jean_location-Deep,True,True,1,NODE12NODE22
11,2,87,2,1618,question,transQ,,NODE22,NODE32,NODE31,,subject-Jean_location-Deep,subject-Jean_location-Deep,True,True,1,NODE22NODE32
11,2,88,1,1633,question,transQ,,NODE12,NODE22,NODE21,,subject-Logan_location-Deep,subject-Logan_location-Deep,True,False,0,NODE12NODE22
11,2,88,2,1637,question,transQ,,NODE22,NODE32,NODE31,,subject-Logan_location-Deep,subject-Logan_location-Deep,True,True,1,NODE22NODE32
11,2,89,2,1656,question,transQ,,NODE22,NODE32,NODE31,,subject-Diane_location-Deep,subject-Diane_location-Deep,False,False,1,NODE22NODE32
11,2,90,1,1671,question,transQ,,NODE11,NODE21,NODE22,,subject-Carolyn_location-Deep,subject-Carolyn_location-Deep,False,False,1,NODE11NODE21
11,2,91,1,1690,question,transQ,,NODE12,NODE22,NODE21,,subject-Jonathan_location-Deep,subject-Jonathan_location-Deep,False,False,1,NODE12NODE22
11,2,91,2,1694,question,transQ,,NODE22,NODE32,NODE31,,subject-Jonathan_location-Deep,subject-Jonathan_location-Deep,False,True,0,NODE22NODE32
11,2,92,1,1709,question,transQ,,NODE12,NODE22,NODE21,,subject-Pamela_location-Deep,subject-Pamela_location-Deep,False,True,0,NODE12NODE22
11,2,93,1,1728,question,transQ,,NODE11,NODE21,NODE22,,subject-Eric_location-Deep,subject-Eric_location-Deep,True,False,0,NODE11NODE21
11,2,93,2,1732,question,transQ,,NODE21,NODE31,NODE32,,subject-Eric_location-Deep,subject-Eric_location-Deep,True,False,0,NODE21NODE31
11,2,94,1,1747,question,transQ,,NODE11,NODE21,NODE22,,subject-Jesse_location-Deep,subject-Jesse_location-Deep,True,False,0,NODE11NODE21
11,2,94,2,1751,question,transQ,,NODE21,NODE31,NODE32,,subject-Jesse_location-Deep,subject-Jesse_location-Deep,True,False,0,NODE21NODE31
11,2,95,1,1764,question,transQ,,NODE11,NODE21,NODE22,,subject-Ann_location-Deep,subject-Ann_location-Deep,True,False,0,NODE11NODE21
11,2,95,2,1768,question,transQ,,NODE21,NODE31,NODE32,,subject-Ann_location-Deep,subject-Ann_location-Deep,True,True,1,NODE21NODE31
11,2,96,1,1783,question,transQ,,NODE11,NODE21,NODE22,,subject-Brittany_location-Deep,subject-Brittany_location-Deep,True,True,1,NODE11NODE21
11,2,96,2,1787,question,transQ,,NODE21,NODE31,NODE32,,subject-Brittany_location-Deep,subject-Brittany_location-Deep,True,False,0,NODE21NODE31
11,2,97,1,1800,question,transQ,,NODE12,NODE22,NODE21,,subject-Christine_location-Deep,subject-Christine_location-Deep,True,False,0,NODE12NODE22
11,2,97,2,1804,question,transQ,,NODE22,NODE32,NODE31,,subject-Christine_location-Deep,subject-Christine_location-Deep,True,False,0,NODE22NODE32
11,2,98,1,1819,question,transQ,,NODE11,NODE21,NODE22,,subject-Rachel_location-Deep,subject-Rachel_location-Deep,True,True,1,NODE11NODE21
11,2,98,2,1823,question,transQ,,NODE21,NODE31,NODE32,,subject-Rachel_location-Deep,subject-Rachel_location-Deep,True,True,1,NODE21NODE31
11,2,99,1,1838,question,transQ,,NODE12,NODE22,NODE21,,subject-Martha_location-Deep,subject-Martha_location-Deep,True,False,0,NODE12NODE22
11,2,99,2,1842,question,transQ,,NODE22,NODE32,NODE31,,subject-Martha_location-Deep,subject-Martha_location-Deep,True,True,1,NODE22NODE32
11,2,100,1,1857,question,transQ,,NODE12,NODE22,NODE21,,subject-Robert_location-Deep,subject-Robert_location-Deep,True,False,0,NODE12NODE22
11,2,100,2,1861,question,transQ,,NODE22,NODE32,NODE31,,subject-Robert_location-Deep,subject-Robert_location-Deep,True,True,1,NODE22NODE32
11,2,101,1,1876,question,transQ,,NODE11,NODE21,NODE22,,subject-Jerry_location-Deep,subject-Jerry_location-Deep,False,True,0,NODE11NODE21
11,2,101,2,1880,question,transQ,,NODE21,NODE31,NODE32,,subject-Jerry_location-Deep,subject-Jerry_location-Deep,False,True,0,NODE21NODE31
11,2,102,1,1895,question,transQ,,NODE11,NODE21,NODE22,,subject-Sharon_location-Deep,subject-Sharon_location-Deep,False,True,0,NODE11NODE21
11,2,103,1,1914,question,transQ,,NODE11,NODE21,NODE22,,subject-Albert_location-Deep,subject-Albert_location-Deep,False,True,0,NODE11NODE21
11,2,104,1,1931,question,transQ,,NODE12,NODE22,NODE21,,subject-Dylan_location-Deep,subject-Dylan_location-Deep,True,False,0,NODE12NODE22
11,2,105,2,1954,question,transQ,,NODE22,NODE32,NODE31,,subject-Brian_location-Deep,subject-Brian_location-Deep,False,False,1,NODE22NODE32
11,2,106,1,1969,question,transQ,,NODE12,NODE22,NODE21,,subject-Steven_location-Deep,subject-Steven_location-Deep,False,False,1,NODE12NODE22
11,2,106,2,1973,question,transQ,,NODE22,NODE32,NODE31,,subject-Steven_location-Deep,subject-Steven_location-Deep,False,False,1,NODE22NODE32
11,2,107,1,1988,question,transQ,,NODE12,NODE22,NODE21,,subject-Carl_location-Deep,subject-Carl_location-Deep,False,False,1,NODE12NODE22
11,2,107,2,1992,question,transQ,,NODE22,NODE32,NODE31,,subject-Carl_location-Deep,subject-Carl_location-Deep,True,True,1,NODE22NODE32
11,2,108,1,2007,question,transQ,,NODE11,NODE21,NODE22,,subject-Tiffany_location-Deep,subject-Tiffany_location-Deep,True,False,0,NODE11NODE21
11,2,109,1,2026,question,transQ,,NODE12,NODE22,NODE21,,subject-Rebecca_location-Deep,subject-Rebecca_location-Deep,False,True,0,NODE12NODE22
11,2,109,2,2030,question,transQ,,NODE22,NODE32,NODE31,,subject-Rebecca_location-Deep,subject-Rebecca_location-Deep,False,True,0,NODE22NODE32
11,2,111,1,2062,question,transQ,,NODE11,NODE21,NODE22,,subject-Walter_location-Deep,subject-Walter_location-Deep,True,False,0,NODE11NODE21
11,2,111,2,2066,question,transQ,,NODE21,NODE31,NODE32,,subject-Walter_location-Deep,subject-Walter_location-Deep,True,False,0,NODE21NODE31
11,2,112,1,2079,question,transQ,,NODE12,NODE22,NODE21,,subject-Diane_location-Deep,subject-Diane_location-Deep,True,True,1,NODE12NODE22
11,2,113,1,2098,question,transQ,,NODE11,NODE21,NODE22,,subject-Michael_location-Deep,subject-Michael_location-Deep,False,True,0,NODE11NODE21
11,2,113,2,2102,question,transQ,,NODE21,NODE31,NODE32,,subject-Michael_location-Deep,subject-Michael_location-Deep,False,True,0,NODE21NODE31
11,2,114,1,2117,question,transQ,,NODE12,NODE22,NODE21,,subject-Natalie_location-Deep,subject-Natalie_location-Deep,False,True,0,NODE12NODE22
11,2,114,2,2121,question,transQ,,NODE22,NODE32,NODE31,,subject-Natalie_location-Deep,subject-Natalie_location-Deep,False,True,0,NODE22NODE32
11,2,115,1,2136,question,transQ,,NODE11,NODE21,NODE22,,subject-Natalie_location-Deep,subject-Natalie_location-Deep,True,False,0,NODE11NODE21
11,2,115,2,2140,question,transQ,,NODE21,NODE31,NODE32,,subject-Natalie_location-Deep,subject-Natalie_location-Deep,True,True,1,NODE21NODE31
11,2,116,1,2153,question,transQ,,NODE11,NODE21,NODE22,,subject-Katherine_location-Deep,subject-Katherine_location-Deep,True,True,1,NODE11NODE21
11,2,116,2,2157,question,transQ,,NODE21,NODE31,NODE32,,subject-Katherine_location-Deep,subject-Katherine_location-Deep,False,False,1,NODE21NODE31
11,2,117,1,2172,question,transQ,,NODE11,NODE21,NODE22,,subject-Abigail_location-Deep,subject-Abigail_location-Deep,False,False,1,NODE11NODE21
11,2,117,2,2176,question,transQ,,NODE21,NODE31,NODE32,,subject-Abigail_location-Deep,subject-Abigail_location-Deep,False,False,1,NODE21NODE31
11,2,118,2,2193,question,transQ,,NODE22,NODE32,NODE31,,subject-Benjamin_location-Deep,subject-Benjamin_location-Deep,True,True,1,NODE22NODE32
11,2,119,2,2212,question,transQ,,NODE22,NODE32,NODE31,,subject-Sandra_location-Deep,subject-Sandra_location-Deep,True,True,1,NODE22NODE32
11,3,120,1,2227,question,transQ,,NODE12,NODE21,NODE22,,subject-Mark_location-Jungle,subject-Mark_location-Jungle,True,True,1,NODE12NODE21
11,3,122,1,2263,question,transQ,,NODE11,NODE22,NODE21,,subject-Edward_location-Jungle,subject-Edward_location-Jungle,True,True,1,NODE11NODE22
11,3,123,1,2282,question,transQ,,NODE11,NODE22,NODE21,,subject-Carol_location-Jungle,subject-Carol_location-Jungle,True,True,1,NODE11NODE22
11,3,123,2,2286,question,transQ,,NODE22,NODE31,NODE32,,subject-Carol_location-Jungle,subject-Carol_location-Jungle,True,True,1,NODE22NODE31
11,3,124,1,2301,question,transQ,,NODE11,NODE22,NODE21,,subject-Louis_location-Jungle,subject-Louis_location-Jungle,True,False,0,NODE11NODE22
11,3,125,1,2320,question,transQ,,NODE12,NODE21,NODE22,,subject-Harry_location-Jungle,subject-Harry_location-Jungle,True,True,1,NODE12NODE21
11,3,125,2,2324,question,transQ,,NODE21,NODE32,NODE31,,subject-Harry_location-Jungle,subject-Harry_location-Jungle,True,True,1,NODE21NODE32
11,3,126,2,2343,question,transQ,,NODE22,NODE31,NODE32,,subject-Lawrence_location-Jungle,subject-Lawrence_location-Jungle,False,True,0,NODE22NODE31
11,3,127,1,2358,question,transQ,,NODE11,NODE22,NODE21,,subject-Joseph_location-Jungle,subject-Joseph_location-Jungle,False,True,0,NODE11NODE22
11,3,127,2,2362,question,transQ,,NODE22,NODE31,NODE32,,subject-Joseph_location-Jungle,subject-Joseph_location-Jungle,False,False,1,NODE22NODE31
11,3,128,1,2375,question,transQ,,NODE12,NODE21,NODE22,,subject-Amber_location-Jungle,subject-Amber_location-Jungle,False,True,0,NODE12NODE21
11,3,129,1,2394,question,transQ,,NODE11,NODE22,NODE21,,subject-Christian_location-Jungle,subject-Christian_location-Jungle,True,False,0,NODE11NODE22
11,3,129,2,2398,question,transQ,,NODE22,NODE31,NODE32,,subject-Christian_location-Jungle,subject-Christian_location-Jungle,True,False,0,NODE22NODE31
11,3,130,1,2413,question,transQ,,NODE11,NODE22,NODE21,,subject-Katherine_location-Jungle,subject-Katherine_location-Jungle,False,True,0,NODE11NODE22
11,3,130,2,2417,question,transQ,,NODE22,NODE31,NODE32,,subject-Katherine_location-Jungle,subject-Katherine_location-Jungle,False,True,0,NODE22NODE31
11,3,131,1,2430,question,transQ,,NODE12,NODE21,NODE22,,subject-Richard_location-Jungle,subject-Richard_location-Jungle,False,False,1,NODE12NODE21
11,3,131,2,2434,question,transQ,,NODE21,NODE32,NODE31,,subject-Richard_location-Jungle,subject-Richard_location-Jungle,False,True,0,NODE21NODE32
11,3,132,1,2449,question,transQ,,NODE11,NODE22,NODE21,,subject-Jeffrey_location-Jungle,subject-Jeffrey_location-Jungle,False,True,0,NODE11NODE22
11,3,132,2,2453,question,transQ,,NODE22,NODE31,NODE32,,subject-Jeffrey_location-Jungle,subject-Jeffrey_location-Jungle,False,True,0,NODE22NODE31
11,3,133,1,2468,question,transQ,,NODE12,NODE21,NODE22,,subject-Patricia_location-Jungle,subject-Patricia_location-Jungle,False,False,1,NODE12NODE21
11,3,134,1,2487,question,transQ,,NODE12,NODE21,NODE22,,subject-Steven_location-Jungle,subject-Steven_location-Jungle,True,False,0,NODE12NODE21
11,3,134,2,2491,question,transQ,,NODE21,NODE32,NODE31,,subject-Steven_location-Jungle,subject-Steven_location-Jungle,True,False,0,NODE21NODE32
11,3,135,1,2506,question,transQ,,NODE12,NODE21,NODE22,,subject-Dylan_location-Jungle,subject-Dylan_location-Jungle,True,True,1,NODE12NODE21
11,3,136,1,2525,question,transQ,,NODE12,NODE21,NODE22,,subject-Russell_location-Jungle,subject-Russell_location-Jungle,True,True,1,NODE12NODE21
11,3,137,1,2542,question,transQ,,NODE12,NODE21,NODE22,,subject-Andrea_location-Jungle,subject-Andrea_location-Jungle,False,True,0,NODE12NODE21
11,3,137,2,2546,question,transQ,,NODE21,NODE32,NODE31,,subject-Andrea_location-Jungle,subject-Andrea_location-Jungle,True,False,0,NODE21NODE32
11,3,138,1,2561,question,transQ,,NODE11,NODE22,NODE21,,subject-Rebecca_location-Jungle,subject-Rebecca_location-Jungle,True,False,0,NODE11NODE22
11,3,138,2,2565,question,transQ,,NODE22,NODE31,NODE32,,subject-Rebecca_location-Jungle,subject-Rebecca_location-Jungle,True,False,0,NODE22NODE31
11,3,139,1,2578,question,transQ,,NODE11,NODE22,NODE21,,subject-Patrick_location-Jungle,subject-Patrick_location-Jungle,True,False,0,NODE11NODE22
11,3,139,2,2582,question,transQ,,NODE22,NODE31,NODE32,,subject-Patrick_location-Jungle,subject-Patrick_location-Jungle,False,True,0,NODE22NODE31
11,3,140,2,2601,question,transQ,,NODE21,NODE32,NODE31,,subject-Janet_location-Jungle,subject-Janet_location-Jungle,False,True,0,NODE21NODE32
11,3,141,1,2616,question,transQ,,NODE12,NODE21,NODE22,,subject-Ruth_location-Jungle,subject-Ruth_location-Jungle,True,True,1,NODE12NODE21
11,3,141,2,2620,question,transQ,,NODE21,NODE32,NODE31,,subject-Ruth_location-Jungle,subject-Ruth_location-Jungle,True,False,0,NODE21NODE32
11,3,142,1,2633,question,transQ,,NODE11,NODE22,NODE21,,subject-Austin_location-Jungle,subject-Austin_location-Jungle,True,True,1,NODE11NODE22
