subjnum,block,story,depth,,type,qtype,state,fromnode,true_tonode,false_tonode,rfc,true_rfc,false_rfc,response_right,true_on_right,correct_response,edge
12,0,36,2,675,question,transQ,,NODE22,NODE31,NODE32,,subject-Theresa_location-Jungle,subject-Theresa_location-Jungle,True,True,1,NODE22NODE31
12,0,37,1,690,question,transQ,,NODE12,NODE22,NODE21,,subject-Billy_location-Deep,subject-Billy_location-Deep,False,True,0,NODE12NODE22
12,0,37,2,694,question,transQ,,NODE22,NODE32,NODE31,,subject-Billy_location-Deep,subject-Billy_location-Deep,False,False,1,NODE22NODE32
12,0,38,1,707,question,transQ,,NODE11,NODE22,NODE21,,subject-Eric_location-Jungle,subject-Eric_location-Jungle,True,False,0,NODE11NODE22
12,0,38,2,711,question,transQ,,NODE22,NODE31,NODE32,,subject-Eric_location-Jungle,subject-Eric_location-Jungle,True,False,0,NODE22NODE31
12,1,40,1,745,question,transQ,,NODE12,NODE21,NODE22,,subject-Jeffrey_location-Jungle,subject-Jeffrey_location-Jungle,False,True,0,NODE12NODE21
12,1,40,2,749,question,transQ,,NODE21,NODE32,NODE31,,subject-Jeffrey_location-Jungle,subject-Jeffrey_location-Jungle,False,True,0,NODE21NODE32
12,1,41,1,764,question,transQ,,NODE11,NODE22,NODE21,,subject-Maria_location-Jungle,subject-Maria_location-Jungle,True,False,0,NODE11NODE22
12,1,41,2,768,question,transQ,,NODE22,NODE31,NODE32,,subject-Maria_location-Jungle,subject-Maria_location-Jungle,True,True,1,NODE22NODE31
12,1,42,1,783,question,transQ,,NODE12,NODE21,NODE22,,subject-James_location-Jungle,subject-James_location-Jungle,True,True,1,NODE12NODE21
12,1,42,2,787,question,transQ,,NODE21,NODE32,NODE31,,subject-James_location-Jungle,subject-James_location-Jungle,True,True,1,NODE21NODE32
12,1,43,2,806,question,transQ,,NODE21,NODE32,NODE31,,subject-Joshua_location-Jungle,subject-Joshua_location-Jungle,False,True,0,NODE21NODE32
12,1,44,2,825,question,transQ,,NODE21,NODE32,NODE31,,subject-Charles_location-Jungle,subject-Charles_location-Jungle,True,False,0,NODE21NODE32
12,1,45,2,842,question,transQ,,NODE21,NODE32,NODE31,,subject-Marie_location-Jungle,subject-Marie_location-Jungle,False,True,0,NODE21NODE32
12,1,46,2,861,question,transQ,,NODE21,NODE32,NODE31,,subject-Janet_location-Jungle,subject-Janet_location-Jungle,True,False,0,NODE21NODE32
12,1,47,1,876,question,transQ,,NODE11,NODE22,NODE21,,subject-Laura_location-Jungle,subject-Laura_location-Jungle,False,False,1,NODE11NODE22
12,1,47,2,880,question,transQ,,NODE22,NODE31,NODE32,,subject-Laura_location-Jungle,subject-Laura_location-Jungle,False,False,1,NODE22NODE31
12,1,48,1,895,question,transQ,,NODE11,NODE22,NODE21,,subject-Janet_location-Jungle,subject-Janet_location-Jungle,True,False,0,NODE11NODE22
12,1,48,2,899,question,transQ,,NODE22,NODE31,NODE32,,subject-Janet_location-Jungle,subject-Janet_location-Jungle,True,True,1,NODE22NODE31
12,1,49,1,912,question,transQ,,NODE12,NODE21,NODE22,,subject-Peter_location-Jungle,subject-Peter_location-Jungle,False,True,0,NODE12NODE21
12,1,49,2,916,question,transQ,,NODE21,NODE32,NODE31,,subject-Peter_location-Jungle,subject-Peter_location-Jungle,True,True,1,NODE21NODE32
12,1,50,1,931,question,transQ,,NODE11,NODE22,NODE21,,subject-Andrew_location-Jungle,subject-Andrew_location-Jungle,False,True,0,NODE11NODE22
12,1,50,2,935,question,transQ,,NODE22,NODE31,NODE32,,subject-Andrew_location-Jungle,subject-Andrew_location-Jungle,False,False,1,NODE22NODE31
12,1,51,1,950,question,transQ,,NODE12,NODE21,NODE22,,subject-Brittany_location-Jungle,subject-Brittany_location-Jungle,False,True,0,NODE12NODE21
12,1,51,2,954,question,transQ,,NODE21,NODE32,NODE31,,subject-Brittany_location-Jungle,subject-Brittany_location-Jungle,True,True,1,NODE21NODE32
12,1,52,2,973,question,transQ,,NODE22,NODE31,NODE32,,subject-Heather_location-Jungle,subject-Heather_location-Jungle,False,True,0,NODE22NODE31
12,1,53,1,988,question,transQ,,NODE12,NODE21,NODE22,,subject-Laura_location-Jungle,subject-Laura_location-Jungle,True,False,0,NODE12NODE21
12,1,53,2,992,question,transQ,,NODE21,NODE32,NODE31,,subject-Laura_location-Jungle,subject-Laura_location-Jungle,False,False,1,NODE21NODE32
12,1,54,2,1011,question,transQ,,NODE22,NODE31,NODE32,,subject-Eric_location-Jungle,subject-Eric_location-Jungle,True,False,0,NODE22NODE31
12,1,56,1,1045,question,transQ,,NODE11,NODE22,NODE21,,subject-Jonathan_location-Jungle,subject-Jonathan_location-Jungle,True,False,0,NODE11NODE22
12,1,56,2,1049,question,transQ,,NODE22,NODE31,NODE32,,subject-Jonathan_location-Jungle,subject-Jonathan_location-Jungle,True,False,0,NODE22NODE31
12,1,57,1,1064,question,transQ,,NODE11,NODE22,NODE21,,subject-Shirley_location-Jungle,subject-Shirley_location-Jungle,True,False,0,NODE11NODE22
12,1,58,1,1083,question,transQ,,NODE11,NODE22,NODE21,,subject-Ann_location-Jungle,subject-Ann_location-Jungle,True,False,0,NODE11NODE22
12,1,59,1,1100,question,transQ,,NODE11,NODE22,NODE21,,subject-Linda_location-Jungle,subject-Linda_location-Jungle,True,True,1,NODE11NODE22
12,1,60,1,1119,question,transQ,,NODE11,NODE22,NODE21,,subject-Peter_location-Jungle,subject-Peter_location-Jungle,True,False,0,NODE11NODE22
12,1,60,2,1123,question,transQ,,NODE22,NODE31,NODE32,,subject-Peter_location-Jungle,subject-Peter_location-Jungle,True,False,0,NODE22NODE31
12,1,61,1,1138,question,transQ,,NODE12,NODE21,NODE22,,subject-Maria_location-Jungle,subject-Maria_location-Jungle,False,True,0,NODE12NODE21
12,1,62,1,1155,question,transQ,,NODE12,NODE21,NODE22,,subject-Thomas_location-Jungle,subject-Thomas_location-Jungle,False,True,0,NODE12NODE21
12,1,62,2,1159,question,transQ,,NODE21,NODE32,NODE31,,subject-Thomas_location-Jungle,subject-Thomas_location-Jungle,True,False,0,NODE21NODE32
12,1,63,2,1178,question,transQ,,NODE22,NODE31,NODE32,,subject-Alice_location-Jungle,subject-Alice_location-Jungle,True,True,1,NODE22NODE31
12,1,64,1,1193,question,transQ,,NODE11,NODE22,NODE21,,subject-Mark_location-Jungle,subject-Mark_location-Jungle,False,True,0,NODE11NODE22
12,1,64,2,1197,question,transQ,,NODE22,NODE31,NODE32,,subject-Mark_location-Jungle,subject-Mark_location-Jungle,False,True,0,NODE22NODE31
12,1,65,2,1216,question,transQ,,NODE22,NODE31,NODE32,,subject-Zachary_location-Jungle,subject-Zachary_location-Jungle,True,False,0,NODE22NODE31
12,1,66,1,1231,question,transQ,,NODE12,NODE21,NODE22,,subject-Louis_location-Jungle,subject-Louis_location-Jungle,False,False,1,NODE12NODE21
12,1,66,2,1235,question,transQ,,NODE21,NODE32,NODE31,,subject-Louis_location-Jungle,subject-Louis_location-Jungle,False,False,1,NODE21NODE32
12,1,67,2,1252,question,transQ,,NODE21,NODE32,NODE31,,subject-Willie_location-Jungle,subject-Willie_location-Jungle,False,True,0,NODE21NODE32
12,1,68,1,1265,question,transQ,,NODE12,NODE21,NODE22,,subject-Anna_location-Jungle,subject-Anna_location-Jungle,True,False,0,NODE12NODE21
12,1,68,2,1269,question,transQ,,NODE21,NODE32,NODE31,,subject-Anna_location-Jungle,subject-Anna_location-Jungle,True,False,0,NODE21NODE32
12,1,69,1,1284,question,transQ,,NODE12,NODE21,NODE22,,subject-Emma_location-Jungle,subject-Emma_location-Jungle,False,False,1,NODE12NODE21
12,1,69,2,1288,question,transQ,,NODE21,NODE32,NODE31,,subject-Emma_location-Jungle,subject-Emma_location-Jungle,True,True,1,NODE21NODE32
12,1,70,1,1303,question,transQ,,NODE12,NODE21,NODE22,,subject-Julie_location-Jungle,subject-Julie_location-Jungle,False,True,0,NODE12NODE21
12,1,72,1,1339,question,transQ,,NODE12,NODE21,NODE22,,subject-Katherine_location-Jungle,subject-Katherine_location-Jungle,True,True,1,NODE12NODE21
12,1,72,2,1343,question,transQ,,NODE21,NODE32,NODE31,,subject-Katherine_location-Jungle,subject-Katherine_location-Jungle,True,True,1,NODE21NODE32
12,1,73,1,1358,question,transQ,,NODE11,NODE22,NODE21,,subject-Alexis_location-Jungle,subject-Alexis_location-Jungle,True,True,1,NODE11NODE22
12,1,74,2,1381,question,transQ,,NODE22,NODE31,NODE32,,subject-Vincent_location-Jungle,subject-Vincent_location-Jungle,True,False,0,NODE22NODE31
12,1,75,1,1396,question,transQ,,NODE12,NODE21,NODE22,,subject-Jeremy_location-Jungle,subject-Jeremy_location-Jungle,True,True,1,NODE12NODE21
12,1,75,2,1400,question,transQ,,NODE21,NODE32,NODE31,,subject-Jeremy_location-Jungle,subject-Jeremy_location-Jungle,True,True,1,NODE21NODE32
12,1,77,1,1434,question,transQ,,NODE12,NODE21,NODE22,,subject-Juan_location-Jungle,subject-Juan_location-Jungle,False,False,1,NODE12NODE21
12,1,77,2,1438,question,transQ,,NODE21,NODE32,NODE31,,subject-Juan_location-Jungle,subject-Juan_location-Jungle,True,True,1,NODE21NODE32
12,1,78,1,1453,question,transQ,,NODE12,NODE21,NODE22,,subject-Theresa_location-Jungle,subject-Theresa_location-Jungle,True,False,0,NODE12NODE21
12,1,78,2,1457,question,transQ,,NODE21,NODE32,NODE31,,subject-Theresa_location-Jungle,subject-Theresa_location-Jungle,True,True,1,NODE21NODE32
12,1,79,1,1470,question,transQ,,NODE12,NODE21,NODE22,,subject-Billy_location-Jungle,subject-Billy_location-Jungle,False,True,0,NODE12NODE21
12,1,79,2,1474,question,transQ,,NODE21,NODE32,NODE31,,subject-Billy_location-Jungle,subject-Billy_location-Jungle,False,True,0,NODE21NODE32
12,2,80,1,1489,question,transQ,,NODE11,NODE21,NODE22,,subject-Nicholas_location-Deep,subject-Nicholas_location-Deep,True,False,0,NODE11NODE21
12,2,80,2,1493,question,transQ,,NODE21,NODE31,NODE32,,subject-Nicholas_location-Deep,subject-Nicholas_location-Deep,False,True,0,NODE21NODE31
12,2,81,1,1508,question,transQ,,NODE11,NODE21,NODE22,,subject-Dorothy_location-Deep,subject-Dorothy_location-Deep,True,False,0,NODE11NODE21
12,2,81,2,1512,question,transQ,,NODE21,NODE31,NODE32,,subject-Dorothy_location-Deep,subject-Dorothy_location-Deep,True,True,1,NODE21NODE31
12,2,82,1,1527,question,transQ,,NODE12,NODE22,NODE21,,subject-Dorothy_location-Deep,subject-Dorothy_location-Deep,True,True,1,NODE12NODE22
12,2,82,2,1531,question,transQ,,NODE22,NODE32,NODE31,,subject-Dorothy_location-Deep,subject-Dorothy_location-Deep,False,True,0,NODE22NODE32
12,2,83,1,1546,question,transQ,,NODE12,NODE22,NODE21,,subject-Walter_location-Deep,subject-Walter_location-Deep,True,True,1,NODE12NODE22
12,2,84,1,1565,question,transQ,,NODE12,NODE22,NODE21,,subject-Margaret_location-Deep,subject-Margaret_location-Deep,False,False,1,NODE12NODE22
12,2,85,1,1584,question,transQ,,NODE12,NODE22,NODE21,,subject-Bruce_location-Deep,subject-Bruce_location-Deep,False,True,0,NODE12NODE22
12,2,85,2,1588,question,transQ,,NODE22,NODE32,NODE31,,subject-Bruce_location-Deep,subject-Bruce_location-Deep,True,False,0,NODE22NODE32
12,2,86,1,1603,question,transQ,,NODE11,NODE21,NODE22,,subject-Joshua_location-Deep,subject-Joshua_location-Deep,True,True,1,NODE11NODE21
12,2,86,2,1607,question,transQ,,NODE21,NODE31,NODE32,,subject-Joshua_location-Deep,subject-Joshua_location-Deep,False,False,1,NODE21NODE31
12,2,87,1,1622,question,transQ,,NODE11,NODE21,NODE22,,subject-Juan_location-Deep,subject-Juan_location-Deep,False,True,0,NODE11NODE21
12,2,87,2,1626,question,transQ,,NODE21,NODE31,NODE32,,subject-Juan_location-Deep,subject-Juan_location-Deep,True,True,1,NODE21NODE31
12,2,88,1,1641,question,transQ,,NODE12,NODE22,NODE21,,subject-Raymond_location-Deep,subject-Raymond_location-Deep,True,True,1,NODE12NODE22
12,2,88,2,1645,question,transQ,,NODE22,NODE32,NODE31,,subject-Raymond_location-Deep,subject-Raymond_location-Deep,True,True,1,NODE22NODE32
12,2,89,1,1660,question,transQ,,NODE12,NODE22,NODE21,,subject-James_location-Deep,subject-James_location-Deep,False,True,0,NODE12NODE22
12,2,89,2,1664,question,transQ,,NODE22,NODE32,NODE31,,subject-James_location-Deep,subject-James_location-Deep,True,False,0,NODE22NODE32
12,2,90,1,1679,question,transQ,,NODE12,NODE22,NODE21,,subject-Joshua_location-Deep,subject-Joshua_location-Deep,False,False,1,NODE12NODE22
12,2,90,2,1683,question,transQ,,NODE22,NODE32,NODE31,,subject-Joshua_location-Deep,subject-Joshua_location-Deep,True,True,1,NODE22NODE32
12,2,91,1,1698,question,transQ,,NODE12,NODE22,NODE21,,subject-Jerry_location-Deep,subject-Jerry_location-Deep,True,False,0,NODE12NODE22
12,2,91,2,1702,question,transQ,,NODE22,NODE32,NODE31,,subject-Jerry_location-Deep,subject-Jerry_location-Deep,True,False,0,NODE22NODE32
12,2,92,1,1717,question,transQ,,NODE12,NODE22,NODE21,,subject-Nicholas_location-Deep,subject-Nicholas_location-Deep,False,True,0,NODE12NODE22
12,2,92,2,1721,question,transQ,,NODE22,NODE32,NODE31,,subject-Nicholas_location-Deep,subject-Nicholas_location-Deep,False,True,0,NODE22NODE32
12,2,93,2,1740,question,transQ,,NODE22,NODE32,NODE31,,subject-Christina_location-Deep,subject-Christina_location-Deep,True,True,1,NODE22NODE32
12,2,94,1,1753,question,transQ,,NODE12,NODE22,NODE21,,subject-Jeffrey_location-Deep,subject-Jeffrey_location-Deep,True,False,0,NODE12NODE22
12,2,94,2,1757,question,transQ,,NODE22,NODE32,NODE31,,subject-Jeffrey_location-Deep,subject-Jeffrey_location-Deep,False,True,0,NODE22NODE32
12,2,95,1,1772,question,transQ,,NODE12,NODE22,NODE21,,subject-Steven_location-Deep,subject-Steven_location-Deep,False,True,0,NODE12NODE22
12,2,96,1,1791,question,transQ,,NODE11,NODE21,NODE22,,subject-Matthew_location-Deep,subject-Matthew_location-Deep,True,True,1,NODE11NODE21
12,2,96,2,1795,question,transQ,,NODE21,NODE31,NODE32,,subject-Matthew_location-Deep,subject-Matthew_location-Deep,False,False,1,NODE21NODE31
12,2,97,1,1808,question,transQ,,NODE12,NODE22,NODE21,,subject-Jordan_location-Deep,subject-Jordan_location-Deep,True,True,1,NODE12NODE22
12,2,97,2,1812,question,transQ,,NODE22,NODE32,NODE31,,subject-Jordan_location-Deep,subject-Jordan_location-Deep,False,False,1,NODE22NODE32
12,2,98,2,1831,question,transQ,,NODE22,NODE32,NODE31,,subject-Paul_location-Deep,subject-Paul_location-Deep,False,True,0,NODE22NODE32
12,2,99,1,1846,question,transQ,,NODE12,NODE22,NODE21,,subject-Wayne_location-Deep,subject-Wayne_location-Deep,True,False,0,NODE12NODE22
12,2,99,2,1850,question,transQ,,NODE22,NODE32,NODE31,,subject-Wayne_location-Deep,subject-Wayne_location-Deep,True,False,0,NODE22NODE32
12,2,100,1,1865,question,transQ,,NODE12,NODE22,NODE21,,subject-Jordan_location-Deep,subject-Jordan_location-Deep,True,False,0,NODE12NODE22
12,2,100,2,1869,question,transQ,,NODE22,NODE32,NODE31,,subject-Jordan_location-Deep,subject-Jordan_location-Deep,True,True,1,NODE22NODE32
12,2,101,1,1884,question,transQ,,NODE12,NODE22,NODE21,,subject-Henry_location-Deep,subject-Henry_location-Deep,False,True,0,NODE12NODE22
12,2,101,2,1888,question,transQ,,NODE22,NODE32,NODE31,,subject-Henry_location-Deep,subject-Henry_location-Deep,False,False,1,NODE22NODE32
12,2,102,1,1903,question,transQ,,NODE12,NODE22,NODE21,,subject-Alan_location-Deep,subject-Alan_location-Deep,True,True,1,NODE12NODE22
12,2,103,1,1922,question,transQ,,NODE11,NODE21,NODE22,,subject-Shirley_location-Deep,subject-Shirley_location-Deep,True,True,1,NODE11NODE21
12,2,103,2,1926,question,transQ,,NODE21,NODE31,NODE32,,subject-Shirley_location-Deep,subject-Shirley_location-Deep,True,True,1,NODE21NODE31
12,2,104,1,1941,question,transQ,,NODE11,NODE21,NODE22,,subject-William_location-Deep,subject-William_location-Deep,True,False,0,NODE11NODE21
12,2,104,2,1945,question,transQ,,NODE21,NODE31,NODE32,,subject-William_location-Deep,subject-William_location-Deep,True,False,0,NODE21NODE31
12,2,105,2,1962,question,transQ,,NODE21,NODE31,NODE32,,subject-Beverly_location-Deep,subject-Beverly_location-Deep,True,False,0,NODE21NODE31
12,2,106,1,1975,question,transQ,,NODE12,NODE22,NODE21,,subject-Andrew_location-Deep,subject-Andrew_location-Deep,False,False,1,NODE12NODE22
12,2,106,2,1979,question,transQ,,NODE22,NODE32,NODE31,,subject-Andrew_location-Deep,subject-Andrew_location-Deep,False,False,1,NODE22NODE32
12,2,107,1,1994,question,transQ,,NODE12,NODE22,NODE21,,subject-Lisa_location-Deep,subject-Lisa_location-Deep,True,False,0,NODE12NODE22
12,2,108,2,2017,question,transQ,,NODE21,NODE31,NODE32,,subject-Lauren_location-Deep,subject-Lauren_location-Deep,True,True,1,NODE21NODE31
12,2,109,1,2032,question,transQ,,NODE11,NODE21,NODE22,,subject-Brian_location-Deep,subject-Brian_location-Deep,True,True,1,NODE11NODE21
12,2,109,2,2036,question,transQ,,NODE21,NODE31,NODE32,,subject-Brian_location-Deep,subject-Brian_location-Deep,False,False,1,NODE21NODE31
12,2,110,1,2051,question,transQ,,NODE11,NODE21,NODE22,,subject-Jesse_location-Deep,subject-Jesse_location-Deep,False,True,0,NODE11NODE21
12,2,110,2,2055,question,transQ,,NODE21,NODE31,NODE32,,subject-Jesse_location-Deep,subject-Jesse_location-Deep,True,True,1,NODE21NODE31
12,2,111,2,2074,question,transQ,,NODE21,NODE31,NODE32,,subject-Jose_location-Deep,subject-Jose_location-Deep,False,False,1,NODE21NODE31
12,2,112,1,2089,question,transQ,,NODE12,NODE22,NODE21,,subject-Andrea_location-Deep,subject-Andrea_location-Deep,False,False,1,NODE12NODE22
12,2,112,2,2093,question,transQ,,NODE22,NODE32,NODE31,,subject-Andrea_location-Deep,subject-Andrea_location-Deep,True,True,1,NODE22NODE32
12,2,113,1,2108,question,transQ,,NODE12,NODE22,NODE21,,subject-Edward_location-Deep,subject-Edward_location-Deep,False,True,0,NODE12NODE22
12,2,113,2,2112,question,transQ,,NODE22,NODE32,NODE31,,subject-Edward_location-Deep,subject-Edward_location-Deep,False,False,1,NODE22NODE32
12,2,114,1,2127,question,transQ,,NODE12,NODE22,NODE21,,subject-Roger_location-Deep,subject-Roger_location-Deep,True,False,0,NODE12NODE22
12,2,114,2,2131,question,transQ,,NODE22,NODE32,NODE31,,subject-Roger_location-Deep,subject-Roger_location-Deep,True,True,1,NODE22NODE32
12,2,115,1,2146,question,transQ,,NODE12,NODE22,NODE21,,subject-Brenda_location-Deep,subject-Brenda_location-Deep,True,False,0,NODE12NODE22
12,2,116,1,2165,question,transQ,,NODE12,NODE22,NODE21,,subject-Zachary_location-Deep,subject-Zachary_location-Deep,True,True,1,NODE12NODE22
12,2,117,1,2184,question,transQ,,NODE11,NODE21,NODE22,,subject-Bryan_location-Deep,subject-Bryan_location-Deep,True,True,1,NODE11NODE21
12,2,118,2,2207,question,transQ,,NODE22,NODE32,NODE31,,subject-Teresa_location-Deep,subject-Teresa_location-Deep,True,True,1,NODE22NODE32
12,3,120,1,2241,question,transQ,,NODE11,NODE21,NODE22,,subject-Stephanie_location-Deep,subject-Stephanie_location-Deep,False,False,1,NODE11NODE21
12,3,121,1,2258,question,transQ,,NODE11,NODE22,NODE21,,subject-Brenda_location-Jungle,subject-Brenda_location-Jungle,True,False,0,NODE11NODE22
12,3,121,2,2262,question,transQ,,NODE22,NODE31,NODE32,,subject-Brenda_location-Jungle,subject-Brenda_location-Jungle,False,False,1,NODE22NODE31
12,3,122,1,2277,question,transQ,,NODE11,NODE21,NODE22,,subject-Sean_location-Deep,subject-Sean_location-Deep,True,True,1,NODE11NODE21
12,3,122,2,2281,question,transQ,,NODE21,NODE31,NODE32,,subject-Sean_location-Deep,subject-Sean_location-Deep,True,True,1,NODE21NODE31
12,3,124,1,2313,question,transQ,,NODE12,NODE22,NODE21,,subject-Logan_location-Deep,subject-Logan_location-Deep,True,True,1,NODE12NODE22
12,3,124,2,2317,question,transQ,,NODE22,NODE32,NODE31,,subject-Logan_location-Deep,subject-Logan_location-Deep,True,True,1,NODE22NODE32
12,3,125,1,2330,question,transQ,,NODE12,NODE21,NODE22,,subject-Jean_location-Jungle,subject-Jean_location-Jungle,True,False,0,NODE12NODE21
12,3,125,2,2334,question,transQ,,NODE21,NODE32,NODE31,,subject-Jean_location-Jungle,subject-Jean_location-Jungle,True,False,0,NODE21NODE32
12,3,128,1,2387,question,transQ,,NODE12,NODE22,NODE21,,subject-Albert_location-Deep,subject-Albert_location-Deep,False,False,1,NODE12NODE22
12,3,128,2,2391,question,transQ,,NODE22,NODE32,NODE31,,subject-Albert_location-Deep,subject-Albert_location-Deep,False,False,1,NODE22NODE32
12,3,129,1,2406,question,transQ,,NODE11,NODE22,NODE21,,subject-Kathryn_location-Jungle,subject-Kathryn_location-Jungle,True,False,0,NODE11NODE22
12,3,129,2,2410,question,transQ,,NODE22,NODE31,NODE32,,subject-Kathryn_location-Jungle,subject-Kathryn_location-Jungle,True,True,1,NODE22NODE31
12,3,130,1,2425,question,transQ,,NODE11,NODE21,NODE22,,subject-Shirley_location-Deep,subject-Shirley_location-Deep,True,True,1,NODE11NODE21
12,3,130,2,2429,question,transQ,,NODE21,NODE31,NODE32,,subject-Shirley_location-Deep,subject-Shirley_location-Deep,True,True,1,NODE21NODE31
12,3,131,2,2446,question,transQ,,NODE21,NODE32,NODE31,,subject-Scott_location-Jungle,subject-Scott_location-Jungle,True,True,1,NODE21NODE32
12,3,132,1,2461,question,transQ,,NODE11,NODE21,NODE22,,subject-Lauren_location-Deep,subject-Lauren_location-Deep,True,True,1,NODE11NODE21
12,3,133,1,2480,question,transQ,,NODE11,NODE22,NODE21,,subject-Wayne_location-Jungle,subject-Wayne_location-Jungle,False,True,0,NODE11NODE22
12,3,133,2,2484,question,transQ,,NODE22,NODE31,NODE32,,subject-Wayne_location-Jungle,subject-Wayne_location-Jungle,False,False,1,NODE22NODE31
12,3,134,1,2499,question,transQ,,NODE11,NODE21,NODE22,,subject-Roger_location-Deep,subject-Roger_location-Deep,False,False,1,NODE11NODE21
12,3,134,2,2503,question,transQ,,NODE21,NODE31,NODE32,,subject-Roger_location-Deep,subject-Roger_location-Deep,False,False,1,NODE21NODE31
12,3,135,1,2518,question,transQ,,NODE12,NODE21,NODE22,,subject-Mark_location-Jungle,subject-Mark_location-Jungle,True,False,0,NODE12NODE21
12,3,135,2,2522,question,transQ,,NODE21,NODE32,NODE31,,subject-Mark_location-Jungle,subject-Mark_location-Jungle,True,False,0,NODE21NODE32
12,3,136,1,2537,question,transQ,,NODE11,NODE21,NODE22,,subject-Justin_location-Deep,subject-Justin_location-Deep,False,False,1,NODE11NODE21
12,3,136,2,2541,question,transQ,,NODE21,NODE31,NODE32,,subject-Justin_location-Deep,subject-Justin_location-Deep,False,False,1,NODE21NODE31
12,3,137,1,2556,question,transQ,,NODE12,NODE21,NODE22,,subject-Carol_location-Jungle,subject-Carol_location-Jungle,False,False,1,NODE12NODE21
12,3,137,2,2560,question,transQ,,NODE21,NODE32,NODE31,,subject-Carol_location-Jungle,subject-Carol_location-Jungle,False,False,1,NODE21NODE32
12,3,138,1,2575,question,transQ,,NODE11,NODE21,NODE22,,subject-Joan_location-Deep,subject-Joan_location-Deep,False,False,1,NODE11NODE21
12,3,138,2,2579,question,transQ,,NODE21,NODE31,NODE32,,subject-Joan_location-Deep,subject-Joan_location-Deep,False,False,1,NODE21NODE31
12,3,139,1,2594,question,transQ,,NODE11,NODE22,NODE21,,subject-Catherine_location-Jungle,subject-Catherine_location-Jungle,False,True,0,NODE11NODE22
12,3,139,2,2598,question,transQ,,NODE22,NODE31,NODE32,,subject-Catherine_location-Jungle,subject-Catherine_location-Jungle,False,False,1,NODE22NODE31
12,3,140,1,2613,question,transQ,,NODE11,NODE21,NODE22,,subject-Nicholas_location-Deep,subject-Nicholas_location-Deep,True,True,1,NODE11NODE21
12,3,140,2,2617,question,transQ,,NODE21,NODE31,NODE32,,subject-Nicholas_location-Deep,subject-Nicholas_location-Deep,False,False,1,NODE21NODE31
12,3,141,1,2632,question,transQ,,NODE12,NODE21,NODE22,,subject-Margaret_location-Jungle,subject-Margaret_location-Jungle,True,False,0,NODE12NODE21
12,3,141,2,2636,question,transQ,,NODE21,NODE32,NODE31,,subject-Margaret_location-Jungle,subject-Margaret_location-Jungle,True,True,1,NODE21NODE32
12,3,142,1,2651,question,transQ,,NODE11,NODE21,NODE22,,subject-Emma_location-Deep,subject-Emma_location-Deep,False,False,1,NODE11NODE21
12,3,142,2,2655,question,transQ,,NODE21,NODE31,NODE32,,subject-Emma_location-Deep,subject-Emma_location-Deep,False,False,1,NODE21NODE31
12,3,143,1,2668,question,transQ,,NODE11,NODE22,NODE21,,subject-Zachary_location-Jungle,subject-Zachary_location-Jungle,True,True,1,NODE11NODE22
12,3,144,2,2691,question,transQ,,NODE21,NODE31,NODE32,,subject-Deborah_location-Deep,subject-Deborah_location-Deep,False,False,1,NODE21NODE31
12,3,145,1,2706,question,transQ,,NODE11,NODE22,NODE21,,subject-Richard_location-Jungle,subject-Richard_location-Jungle,False,False,1,NODE11NODE22
12,3,145,2,2710,question,transQ,,NODE22,NODE31,NODE32,,subject-Richard_location-Jungle,subject-Richard_location-Jungle,False,False,1,NODE22NODE31
12,3,146,1,2725,question,transQ,,NODE11,NODE21,NODE22,,subject-Matthew_location-Deep,subject-Matthew_location-Deep,True,True,1,NODE11NODE21
12,3,146,2,2729,question,transQ,,NODE21,NODE31,NODE32,,subject-Matthew_location-Deep,subject-Matthew_location-Deep,False,False,1,NODE21NODE31
12,3,147,1,2744,question,transQ,,NODE11,NODE22,NODE21,,subject-Diane_location-Jungle,subject-Diane_location-Jungle,False,False,1,NODE11NODE22
12,3,147,2,2748,question,transQ,,NODE22,NODE31,NODE32,,subject-Diane_location-Jungle,subject-Diane_location-Jungle,True,True,1,NODE22NODE31
12,3,149,1,2782,question,transQ,,NODE11,NODE22,NODE21,,subject-Gary_location-Jungle,subject-Gary_location-Jungle,False,False,1,NODE11NODE22
12,3,149,2,2786,question,transQ,,NODE22,NODE31,NODE32,,subject-Gary_location-Jungle,subject-Gary_location-Jungle,True,True,1,NODE22NODE31
12,3,150,1,2799,question,transQ,,NODE11,NODE21,NODE22,,subject-James_location-Deep,subject-James_location-Deep,False,False,1,NODE11NODE21
12,3,151,1,2818,question,transQ,,NODE11,NODE22,NODE21,,subject-Mark_location-Jungle,subject-Mark_location-Jungle,True,True,1,NODE11NODE22
12,3,151,2,2822,question,transQ,,NODE22,NODE31,NODE32,,subject-Mark_location-Jungle,subject-Mark_location-Jungle,False,True,0,NODE22NODE31
12,3,152,1,2837,question,transQ,,NODE12,NODE22,NODE21,,subject-Dennis_location-Deep,subject-Dennis_location-Deep,True,True,1,NODE12NODE22
12,3,152,2,2841,question,transQ,,NODE22,NODE32,NODE31,,subject-Dennis_location-Deep,subject-Dennis_location-Deep,True,True,1,NODE22NODE32
12,3,153,1,2856,question,transQ,,NODE11,NODE22,NODE21,,subject-Mark_location-Jungle,subject-Mark_location-Jungle,False,False,1,NODE11NODE22
12,3,153,2,2860,question,transQ,,NODE22,NODE31,NODE32,,subject-Mark_location-Jungle,subject-Mark_location-Jungle,True,True,1,NODE22NODE31
