subjnum,block,story,depth,,type,qtype,state,fromnode,true_tonode,false_tonode,rfc,true_rfc,false_rfc,response_right,true_on_right,correct_response,edge
23,1,69,2,1286,question,transQ,,NODE22,NODE32,NODE31,,subject-Helen_location-Deep,subject-Helen_location-Deep,False,False,1,NODE22NODE32
23,1,70,2,1305,question,transQ,,NODE22,NODE31,NODE32,,subject-Russell_location-Jungle,subject-Russell_location-Jungle,False,True,0,NODE22NODE31
23,1,72,1,1339,question,transQ,,NODE12,NODE21,NODE22,,subject-Randy_location-Jungle,subject-Randy_location-Jungle,False,False,1,NODE12NODE21
23,1,72,2,1343,question,transQ,,NODE21,NODE32,NODE31,,subject-Randy_location-Jungle,subject-Randy_location-Jungle,False,False,1,NODE21NODE32
23,1,74,1,1377,question,transQ,,NODE11,NODE22,NODE21,,subject-Sharon_location-Jungle,subject-Sharon_location-Jungle,True,True,1,NODE11NODE22
23,1,74,2,1381,question,transQ,,NODE22,NODE31,NODE32,,subject-Sharon_location-Jungle,subject-Sharon_location-Jungle,False,True,0,NODE22NODE31
23,1,75,1,1396,question,transQ,,NODE11,NODE21,NODE22,,subject-Jacob_location-Deep,subject-Jacob_location-Deep,False,True,0,NODE11NODE21
23,1,75,2,1400,question,transQ,,NODE21,NODE31,NODE32,,subject-Jacob_location-Deep,subject-Jacob_location-Deep,False,True,0,NODE21NODE31
23,1,76,1,1415,question,transQ,,NODE11,NODE22,NODE21,,subject-Roy_location-Jungle,subject-Roy_location-Jungle,False,True,0,NODE11NODE22
23,1,77,2,1438,question,transQ,,NODE21,NODE31,NODE32,,subject-Adam_location-Deep,subject-Adam_location-Deep,True,False,0,NODE21NODE31
23,1,78,1,1453,question,transQ,,NODE11,NODE22,NODE21,,subject-Roger_location-Jungle,subject-Roger_location-Jungle,True,True,1,NODE11NODE22
23,1,78,2,1457,question,transQ,,NODE22,NODE31,NODE32,,subject-Roger_location-Jungle,subject-Roger_location-Jungle,True,True,1,NODE22NODE31
23,1,79,1,1472,question,transQ,,NODE12,NODE22,NODE21,,subject-Samuel_location-Deep,subject-Samuel_location-Deep,False,True,0,NODE12NODE22
23,2,80,1,1489,question,transQ,,NODE12,NODE21,NODE22,,subject-Mary_location-Jungle,subject-Mary_location-Jungle,True,True,1,NODE12NODE21
23,2,80,2,1493,question,transQ,,NODE21,NODE32,NODE31,,subject-Mary_location-Jungle,subject-Mary_location-Jungle,False,True,0,NODE21NODE32
23,2,81,1,1508,question,transQ,,NODE11,NODE22,NODE21,,subject-Noah_location-Jungle,subject-Noah_location-Jungle,False,False,1,NODE11NODE22
23,2,81,2,1512,question,transQ,,NODE22,NODE31,NODE32,,subject-Noah_location-Jungle,subject-Noah_location-Jungle,False,True,0,NODE22NODE31
23,2,83,1,1542,question,transQ,,NODE11,NODE22,NODE21,,subject-Jean_location-Jungle,subject-Jean_location-Jungle,True,False,0,NODE11NODE22
23,2,83,2,1546,question,transQ,,NODE22,NODE31,NODE32,,subject-Jean_location-Jungle,subject-Jean_location-Jungle,False,True,0,NODE22NODE31
23,2,84,1,1561,question,transQ,,NODE12,NODE21,NODE22,,subject-Jack_location-Jungle,subject-Jack_location-Jungle,False,True,0,NODE12NODE21
23,2,84,2,1565,question,transQ,,NODE21,NODE32,NODE31,,subject-Jack_location-Jungle,subject-Jack_location-Jungle,False,False,1,NODE21NODE32
23,2,85,1,1580,question,transQ,,NODE12,NODE21,NODE22,,subject-Charles_location-Jungle,subject-Charles_location-Jungle,False,False,1,NODE12NODE21
23,2,85,2,1584,question,transQ,,NODE21,NODE32,NODE31,,subject-Charles_location-Jungle,subject-Charles_location-Jungle,True,False,0,NODE21NODE32
23,2,86,1,1599,question,transQ,,NODE11,NODE22,NODE21,,subject-Edward_location-Jungle,subject-Edward_location-Jungle,False,False,1,NODE11NODE22
23,2,86,2,1603,question,transQ,,NODE22,NODE31,NODE32,,subject-Edward_location-Jungle,subject-Edward_location-Jungle,True,False,0,NODE22NODE31
23,2,87,1,1618,question,transQ,,NODE11,NODE22,NODE21,,subject-Doris_location-Jungle,subject-Doris_location-Jungle,False,False,1,NODE11NODE22
23,2,88,1,1637,question,transQ,,NODE12,NODE21,NODE22,,subject-Joyce_location-Jungle,subject-Joyce_location-Jungle,True,True,1,NODE12NODE21
23,2,88,2,1641,question,transQ,,NODE21,NODE32,NODE31,,subject-Joyce_location-Jungle,subject-Joyce_location-Jungle,True,True,1,NODE21NODE32
23,2,89,1,1656,question,transQ,,NODE11,NODE22,NODE21,,subject-Randy_location-Jungle,subject-Randy_location-Jungle,True,False,0,NODE11NODE22
23,2,89,2,1660,question,transQ,,NODE22,NODE31,NODE32,,subject-Randy_location-Jungle,subject-Randy_location-Jungle,True,True,1,NODE22NODE31
23,2,90,1,1675,question,transQ,,NODE12,NODE21,NODE22,,subject-Cynthia_location-Jungle,subject-Cynthia_location-Jungle,False,False,1,NODE12NODE21
23,2,90,2,1679,question,transQ,,NODE21,NODE32,NODE31,,subject-Cynthia_location-Jungle,subject-Cynthia_location-Jungle,False,True,0,NODE21NODE32
23,2,92,2,1717,question,transQ,,NODE22,NODE31,NODE32,,subject-Jane_location-Jungle,subject-Jane_location-Jungle,False,True,0,NODE22NODE31
23,2,93,1,1732,question,transQ,,NODE12,NODE21,NODE22,,subject-Juan_location-Jungle,subject-Juan_location-Jungle,False,True,0,NODE12NODE21
23,2,94,1,1751,question,transQ,,NODE11,NODE22,NODE21,,subject-Albert_location-Jungle,subject-Albert_location-Jungle,True,False,0,NODE11NODE22
23,2,94,2,1755,question,transQ,,NODE22,NODE31,NODE32,,subject-Albert_location-Jungle,subject-Albert_location-Jungle,True,False,0,NODE22NODE31
23,2,95,2,1772,question,transQ,,NODE22,NODE31,NODE32,,subject-Sandra_location-Jungle,subject-Sandra_location-Jungle,True,True,1,NODE22NODE31
23,2,97,1,1806,question,transQ,,NODE12,NODE21,NODE22,,subject-Jessica_location-Jungle,subject-Jessica_location-Jungle,False,True,0,NODE12NODE21
23,2,97,2,1810,question,transQ,,NODE21,NODE32,NODE31,,subject-Jessica_location-Jungle,subject-Jessica_location-Jungle,False,True,0,NODE21NODE32
23,2,98,2,1829,question,transQ,,NODE22,NODE31,NODE32,,subject-Heather_location-Jungle,subject-Heather_location-Jungle,False,True,0,NODE22NODE31
23,2,99,2,1846,question,transQ,,NODE21,NODE32,NODE31,,subject-Dennis_location-Jungle,subject-Dennis_location-Jungle,False,False,1,NODE21NODE32
23,2,100,1,1859,question,transQ,,NODE11,NODE22,NODE21,,subject-Julie_location-Jungle,subject-Julie_location-Jungle,True,False,0,NODE11NODE22
23,2,101,1,1878,question,transQ,,NODE12,NODE21,NODE22,,subject-Scott_location-Jungle,subject-Scott_location-Jungle,False,False,1,NODE12NODE21
23,2,101,2,1882,question,transQ,,NODE21,NODE32,NODE31,,subject-Scott_location-Jungle,subject-Scott_location-Jungle,False,True,0,NODE21NODE32
23,2,102,1,1895,question,transQ,,NODE11,NODE22,NODE21,,subject-Jose_location-Jungle,subject-Jose_location-Jungle,False,True,0,NODE11NODE22
23,2,102,2,1899,question,transQ,,NODE22,NODE31,NODE32,,subject-Jose_location-Jungle,subject-Jose_location-Jungle,False,True,0,NODE22NODE31
23,2,103,1,1912,question,transQ,,NODE12,NODE21,NODE22,,subject-Walter_location-Jungle,subject-Walter_location-Jungle,True,True,1,NODE12NODE21
23,2,103,2,1916,question,transQ,,NODE21,NODE32,NODE31,,subject-Walter_location-Jungle,subject-Walter_location-Jungle,False,False,1,NODE21NODE32
23,2,104,1,1931,question,transQ,,NODE12,NODE21,NODE22,,subject-Carol_location-Jungle,subject-Carol_location-Jungle,False,True,0,NODE12NODE21
23,2,104,2,1935,question,transQ,,NODE21,NODE32,NODE31,,subject-Carol_location-Jungle,subject-Carol_location-Jungle,False,False,1,NODE21NODE32
23,2,105,1,1950,question,transQ,,NODE12,NODE21,NODE22,,subject-Andrea_location-Jungle,subject-Andrea_location-Jungle,False,False,1,NODE12NODE21
23,2,105,2,1954,question,transQ,,NODE21,NODE32,NODE31,,subject-Andrea_location-Jungle,subject-Andrea_location-Jungle,False,False,1,NODE21NODE32
23,2,106,2,1971,question,transQ,,NODE21,NODE32,NODE31,,subject-Aaron_location-Jungle,subject-Aaron_location-Jungle,False,True,0,NODE21NODE32
23,2,107,2,1988,question,transQ,,NODE21,NODE32,NODE31,,subject-Denise_location-Jungle,subject-Denise_location-Jungle,False,True,0,NODE21NODE32
23,2,108,1,2003,question,transQ,,NODE12,NODE21,NODE22,,subject-Ronald_location-Jungle,subject-Ronald_location-Jungle,False,False,1,NODE12NODE21
23,2,108,2,2007,question,transQ,,NODE21,NODE32,NODE31,,subject-Ronald_location-Jungle,subject-Ronald_location-Jungle,False,False,1,NODE21NODE32
23,2,109,1,2022,question,transQ,,NODE12,NODE21,NODE22,,subject-Larry_location-Jungle,subject-Larry_location-Jungle,True,True,1,NODE12NODE21
23,2,109,2,2026,question,transQ,,NODE21,NODE32,NODE31,,subject-Larry_location-Jungle,subject-Larry_location-Jungle,True,True,1,NODE21NODE32
23,2,110,1,2041,question,transQ,,NODE11,NODE22,NODE21,,subject-Gregory_location-Jungle,subject-Gregory_location-Jungle,False,False,1,NODE11NODE22
23,2,110,2,2045,question,transQ,,NODE22,NODE31,NODE32,,subject-Gregory_location-Jungle,subject-Gregory_location-Jungle,False,True,0,NODE22NODE31
23,2,112,1,2079,question,transQ,,NODE12,NODE21,NODE22,,subject-Stephanie_location-Jungle,subject-Stephanie_location-Jungle,False,True,0,NODE12NODE21
23,2,113,1,2098,question,transQ,,NODE11,NODE22,NODE21,,subject-Teresa_location-Jungle,subject-Teresa_location-Jungle,False,False,1,NODE11NODE22
23,2,113,2,2102,question,transQ,,NODE22,NODE31,NODE32,,subject-Teresa_location-Jungle,subject-Teresa_location-Jungle,False,True,0,NODE22NODE31
23,2,114,1,2115,question,transQ,,NODE11,NODE22,NODE21,,subject-Michael_location-Jungle,subject-Michael_location-Jungle,True,False,0,NODE11NODE22
23,2,115,2,2138,question,transQ,,NODE21,NODE32,NODE31,,subject-Samuel_location-Jungle,subject-Samuel_location-Jungle,False,False,1,NODE21NODE32
23,2,116,1,2153,question,transQ,,NODE12,NODE21,NODE22,,subject-Kelly_location-Jungle,subject-Kelly_location-Jungle,False,True,0,NODE12NODE21
23,2,116,2,2157,question,transQ,,NODE21,NODE32,NODE31,,subject-Kelly_location-Jungle,subject-Kelly_location-Jungle,False,True,0,NODE21NODE32
23,2,118,2,2195,question,transQ,,NODE21,NODE32,NODE31,,subject-Alice_location-Jungle,subject-Alice_location-Jungle,True,False,0,NODE21NODE32
23,2,119,1,2210,question,transQ,,NODE12,NODE21,NODE22,,subject-Ralph_location-Jungle,subject-Ralph_location-Jungle,True,True,1,NODE12NODE21
23,2,119,2,2214,question,transQ,,NODE21,NODE32,NODE31,,subject-Ralph_location-Jungle,subject-Ralph_location-Jungle,True,True,1,NODE21NODE32
23,3,120,1,2227,question,transQ,,NODE12,NODE22,NODE21,,subject-Logan_location-Deep,subject-Logan_location-Deep,False,False,1,NODE12NODE22
23,3,120,2,2231,question,transQ,,NODE22,NODE32,NODE31,,subject-Logan_location-Deep,subject-Logan_location-Deep,True,True,1,NODE22NODE32
23,3,122,1,2263,question,transQ,,NODE11,NODE21,NODE22,,subject-Christopher_location-Deep,subject-Christopher_location-Deep,False,False,1,NODE11NODE21
23,3,122,2,2267,question,transQ,,NODE21,NODE31,NODE32,,subject-Christopher_location-Deep,subject-Christopher_location-Deep,False,True,0,NODE21NODE31
23,3,123,1,2282,question,transQ,,NODE11,NODE21,NODE22,,subject-Jean_location-Deep,subject-Jean_location-Deep,False,True,0,NODE11NODE21
23,3,123,2,2286,question,transQ,,NODE21,NODE31,NODE32,,subject-Jean_location-Deep,subject-Jean_location-Deep,False,True,0,NODE21NODE31
23,3,124,1,2301,question,transQ,,NODE12,NODE22,NODE21,,subject-Angela_location-Deep,subject-Angela_location-Deep,False,True,0,NODE12NODE22
23,3,124,2,2305,question,transQ,,NODE22,NODE32,NODE31,,subject-Angela_location-Deep,subject-Angela_location-Deep,False,True,0,NODE22NODE32
23,3,126,1,2337,question,transQ,,NODE12,NODE22,NODE21,,subject-Kelly_location-Deep,subject-Kelly_location-Deep,True,False,0,NODE12NODE22
23,3,126,2,2341,question,transQ,,NODE22,NODE32,NODE31,,subject-Kelly_location-Deep,subject-Kelly_location-Deep,False,False,1,NODE22NODE32
23,3,127,1,2356,question,transQ,,NODE12,NODE22,NODE21,,subject-Olivia_location-Deep,subject-Olivia_location-Deep,True,False,0,NODE12NODE22
23,3,127,2,2360,question,transQ,,NODE22,NODE32,NODE31,,subject-Olivia_location-Deep,subject-Olivia_location-Deep,False,True,0,NODE22NODE32
23,3,128,1,2375,question,transQ,,NODE11,NODE21,NODE22,,subject-Nathan_location-Deep,subject-Nathan_location-Deep,False,True,0,NODE11NODE21
23,3,128,2,2379,question,transQ,,NODE21,NODE31,NODE32,,subject-Nathan_location-Deep,subject-Nathan_location-Deep,True,False,0,NODE21NODE31
23,3,129,1,2394,question,transQ,,NODE11,NODE21,NODE22,,subject-Samantha_location-Deep,subject-Samantha_location-Deep,False,False,1,NODE11NODE21
23,3,129,2,2398,question,transQ,,NODE21,NODE31,NODE32,,subject-Samantha_location-Deep,subject-Samantha_location-Deep,False,True,0,NODE21NODE31
23,3,130,1,2411,question,transQ,,NODE11,NODE21,NODE22,,subject-Pamela_location-Deep,subject-Pamela_location-Deep,False,True,0,NODE11NODE21
23,3,131,1,2428,question,transQ,,NODE12,NODE22,NODE21,,subject-Hannah_location-Deep,subject-Hannah_location-Deep,True,False,0,NODE12NODE22
23,3,131,2,2432,question,transQ,,NODE22,NODE32,NODE31,,subject-Hannah_location-Deep,subject-Hannah_location-Deep,False,False,1,NODE22NODE32
23,3,132,1,2447,question,transQ,,NODE12,NODE22,NODE21,,subject-Megan_location-Deep,subject-Megan_location-Deep,False,False,1,NODE12NODE22
23,3,133,1,2466,question,transQ,,NODE11,NODE21,NODE22,,subject-Rose_location-Deep,subject-Rose_location-Deep,False,False,1,NODE11NODE21
23,3,133,2,2470,question,transQ,,NODE21,NODE31,NODE32,,subject-Rose_location-Deep,subject-Rose_location-Deep,False,True,0,NODE21NODE31
23,3,134,1,2485,question,transQ,,NODE11,NODE21,NODE22,,subject-Sarah_location-Deep,subject-Sarah_location-Deep,False,True,0,NODE11NODE21
23,3,134,2,2489,question,transQ,,NODE21,NODE31,NODE32,,subject-Sarah_location-Deep,subject-Sarah_location-Deep,False,False,1,NODE21NODE31
23,3,135,1,2504,question,transQ,,NODE12,NODE22,NODE21,,subject-Alice_location-Deep,subject-Alice_location-Deep,True,False,0,NODE12NODE22
23,3,135,2,2508,question,transQ,,NODE22,NODE32,NODE31,,subject-Alice_location-Deep,subject-Alice_location-Deep,True,True,1,NODE22NODE32
23,3,136,1,2523,question,transQ,,NODE11,NODE21,NODE22,,subject-Julia_location-Deep,subject-Julia_location-Deep,False,False,1,NODE11NODE21
23,3,136,2,2527,question,transQ,,NODE21,NODE31,NODE32,,subject-Julia_location-Deep,subject-Julia_location-Deep,False,False,1,NODE21NODE31
23,3,137,1,2542,question,transQ,,NODE11,NODE21,NODE22,,subject-Nathan_location-Deep,subject-Nathan_location-Deep,True,False,0,NODE11NODE21
23,3,137,2,2546,question,transQ,,NODE21,NODE31,NODE32,,subject-Nathan_location-Deep,subject-Nathan_location-Deep,False,True,0,NODE21NODE31
23,3,139,1,2578,question,transQ,,NODE11,NODE21,NODE22,,subject-Andrea_location-Deep,subject-Andrea_location-Deep,False,True,0,NODE11NODE21
23,3,139,2,2582,question,transQ,,NODE21,NODE31,NODE32,,subject-Andrea_location-Deep,subject-Andrea_location-Deep,False,False,1,NODE21NODE31
23,3,140,1,2597,question,transQ,,NODE12,NODE22,NODE21,,subject-Logan_location-Deep,subject-Logan_location-Deep,False,True,0,NODE12NODE22
23,3,140,2,2601,question,transQ,,NODE22,NODE32,NODE31,,subject-Logan_location-Deep,subject-Logan_location-Deep,True,True,1,NODE22NODE32
23,3,141,1,2616,question,transQ,,NODE11,NODE21,NODE22,,subject-Eugene_location-Deep,subject-Eugene_location-Deep,True,False,0,NODE11NODE21
23,3,141,2,2620,question,transQ,,NODE21,NODE31,NODE32,,subject-Eugene_location-Deep,subject-Eugene_location-Deep,True,False,0,NODE21NODE31
23,3,142,1,2635,question,transQ,,NODE11,NODE21,NODE22,,subject-Brittany_location-Deep,subject-Brittany_location-Deep,False,False,1,NODE11NODE21
23,3,143,2,2656,question,transQ,,NODE22,NODE32,NODE31,,subject-Peter_location-Deep,subject-Peter_location-Deep,False,False,1,NODE22NODE32
23,3,144,2,2675,question,transQ,,NODE21,NODE31,NODE32,,subject-Frank_location-Deep,subject-Frank_location-Deep,True,False,0,NODE21NODE31
23,3,145,1,2688,question,transQ,,NODE11,NODE21,NODE22,,subject-Jerry_location-Deep,subject-Jerry_location-Deep,True,False,0,NODE11NODE21
23,3,145,2,2692,question,transQ,,NODE21,NODE31,NODE32,,subject-Jerry_location-Deep,subject-Jerry_location-Deep,True,False,0,NODE21NODE31
23,3,146,1,2707,question,transQ,,NODE12,NODE22,NODE21,,subject-Martha_location-Deep,subject-Martha_location-Deep,True,False,0,NODE12NODE22
23,3,147,1,2724,question,transQ,,NODE11,NODE21,NODE22,,subject-Betty_location-Deep,subject-Betty_location-Deep,False,False,1,NODE11NODE21
23,3,147,2,2728,question,transQ,,NODE21,NODE31,NODE32,,subject-Betty_location-Deep,subject-Betty_location-Deep,True,False,0,NODE21NODE31
23,3,148,1,2743,question,transQ,,NODE12,NODE22,NODE21,,subject-Philip_location-Deep,subject-Philip_location-Deep,False,True,0,NODE12NODE22
23,3,149,1,2762,question,transQ,,NODE12,NODE22,NODE21,,subject-Jean_location-Deep,subject-Jean_location-Deep,False,True,0,NODE12NODE22
23,3,149,2,2766,question,transQ,,NODE22,NODE32,NODE31,,subject-Jean_location-Deep,subject-Jean_location-Deep,False,False,1,NODE22NODE32
23,3,150,1,2781,question,transQ,,NODE11,NODE21,NODE22,,subject-Jack_location-Deep,subject-Jack_location-Deep,False,True,0,NODE11NODE21
23,3,150,2,2785,question,transQ,,NODE21,NODE31,NODE32,,subject-Jack_location-Deep,subject-Jack_location-Deep,True,True,1,NODE21NODE31
23,3,151,2,2804,question,transQ,,NODE21,NODE31,NODE32,,subject-Kathryn_location-Deep,subject-Kathryn_location-Deep,True,True,1,NODE21NODE31
23,3,152,1,2819,question,transQ,,NODE11,NODE21,NODE22,,subject-Henry_location-Deep,subject-Henry_location-Deep,True,False,0,NODE11NODE21
23,3,153,1,2838,question,transQ,,NODE11,NODE21,NODE22,,subject-Mary_location-Deep,subject-Mary_location-Deep,True,True,1,NODE11NODE21
23,3,153,2,2842,question,transQ,,NODE21,NODE31,NODE32,,subject-Mary_location-Deep,subject-Mary_location-Deep,True,True,1,NODE21NODE31
23,3,154,1,2857,question,transQ,,NODE12,NODE22,NODE21,,subject-Larry_location-Deep,subject-Larry_location-Deep,True,True,1,NODE12NODE22
23,3,154,2,2861,question,transQ,,NODE22,NODE32,NODE31,,subject-Larry_location-Deep,subject-Larry_location-Deep,True,True,1,NODE22NODE32
23,3,155,1,2874,question,transQ,,NODE12,NODE22,NODE21,,subject-Walter_location-Deep,subject-Walter_location-Deep,True,True,1,NODE12NODE22
23,3,155,2,2878,question,transQ,,NODE22,NODE32,NODE31,,subject-Walter_location-Deep,subject-Walter_location-Deep,False,True,0,NODE22NODE32
23,3,156,1,2891,question,transQ,,NODE11,NODE21,NODE22,,subject-Jerry_location-Deep,subject-Jerry_location-Deep,False,True,0,NODE11NODE21
23,3,156,2,2895,question,transQ,,NODE21,NODE31,NODE32,,subject-Jerry_location-Deep,subject-Jerry_location-Deep,False,True,0,NODE21NODE31
23,3,157,1,2910,question,transQ,,NODE11,NODE21,NODE22,,subject-Ralph_location-Deep,subject-Ralph_location-Deep,True,False,0,NODE11NODE21
23,3,157,2,2914,question,transQ,,NODE21,NODE31,NODE32,,subject-Ralph_location-Deep,subject-Ralph_location-Deep,False,True,0,NODE21NODE31
23,3,158,1,2927,question,transQ,,NODE12,NODE22,NODE21,,subject-Christina_location-Deep,subject-Christina_location-Deep,True,False,0,NODE12NODE22
23,3,158,2,2931,question,transQ,,NODE22,NODE32,NODE31,,subject-Christina_location-Deep,subject-Christina_location-Deep,False,False,1,NODE22NODE32
23,3,159,1,2946,question,transQ,,NODE11,NODE21,NODE22,,subject-Michael_location-Deep,subject-Michael_location-Deep,True,False,0,NODE11NODE21
23,4,160,1,2963,question,transQ,,NODE11,NODE21,NODE22,,subject-Henry_location-Deep,subject-Henry_location-Deep,False,True,0,NODE11NODE21
23,4,160,2,2967,question,transQ,,NODE21,NODE31,NODE32,,subject-Henry_location-Deep,subject-Henry_location-Deep,True,False,0,NODE21NODE31
23,4,161,1,2980,question,transQ,,NODE12,NODE22,NODE21,,subject-Brian_location-Deep,subject-Brian_location-Deep,True,True,1,NODE12NODE22
23,4,161,2,2984,question,transQ,,NODE22,NODE32,NODE31,,subject-Brian_location-Deep,subject-Brian_location-Deep,True,True,1,NODE22NODE32
23,4,162,1,2997,question,transQ,,NODE11,NODE21,NODE22,,subject-Judy_location-Deep,subject-Judy_location-Deep,False,False,1,NODE11NODE21
23,4,162,2,3001,question,transQ,,NODE21,NODE31,NODE32,,subject-Judy_location-Deep,subject-Judy_location-Deep,False,True,0,NODE21NODE31
23,4,163,1,3014,question,transQ,,NODE11,NODE22,NODE21,,subject-Aaron_location-Jungle,subject-Aaron_location-Jungle,True,True,1,NODE11NODE22
23,4,164,2,3035,question,transQ,,NODE21,NODE31,NODE32,,subject-Jacob_location-Deep,subject-Jacob_location-Deep,False,True,0,NODE21NODE31
23,4,165,1,3048,question,transQ,,NODE12,NODE21,NODE22,,subject-Joyce_location-Jungle,subject-Joyce_location-Jungle,False,False,1,NODE12NODE21
23,4,165,2,3052,question,transQ,,NODE21,NODE32,NODE31,,subject-Joyce_location-Jungle,subject-Joyce_location-Jungle,True,True,1,NODE21NODE32
23,4,166,1,3065,question,transQ,,NODE11,NODE21,NODE22,,subject-Mark_location-Deep,subject-Mark_location-Deep,True,False,0,NODE11NODE21
23,4,166,2,3069,question,transQ,,NODE21,NODE31,NODE32,,subject-Mark_location-Deep,subject-Mark_location-Deep,False,False,1,NODE21NODE31
23,4,167,1,3082,question,transQ,,NODE12,NODE21,NODE22,,subject-Sarah_location-Jungle,subject-Sarah_location-Jungle,False,True,0,NODE12NODE21
23,4,167,2,3086,question,transQ,,NODE21,NODE32,NODE31,,subject-Sarah_location-Jungle,subject-Sarah_location-Jungle,True,True,1,NODE21NODE32
23,4,168,1,3099,question,transQ,,NODE12,NODE22,NODE21,,subject-Patrick_location-Deep,subject-Patrick_location-Deep,True,True,1,NODE12NODE22
23,4,168,2,3103,question,transQ,,NODE22,NODE32,NODE31,,subject-Patrick_location-Deep,subject-Patrick_location-Deep,False,False,1,NODE22NODE32
23,4,169,1,3116,question,transQ,,NODE11,NODE21,NODE22,,subject-Ruth_location-Deep,subject-Ruth_location-Deep,False,False,1,NODE11NODE21
23,4,169,2,3120,question,transQ,,NODE21,NODE31,NODE32,,subject-Ruth_location-Deep,subject-Ruth_location-Deep,False,False,1,NODE21NODE31
23,4,170,2,3137,question,transQ,,NODE22,NODE32,NODE31,,subject-Beverly_location-Deep,subject-Beverly_location-Deep,False,False,1,NODE22NODE32
23,4,171,1,3150,question,transQ,,NODE12,NODE22,NODE21,,subject-Lisa_location-Deep,subject-Lisa_location-Deep,False,True,0,NODE12NODE22
23,4,172,1,3167,question,transQ,,NODE11,NODE22,NODE21,,subject-Patrick_location-Jungle,subject-Patrick_location-Jungle,True,False,0,NODE11NODE22
23,4,172,2,3171,question,transQ,,NODE22,NODE31,NODE32,,subject-Patrick_location-Jungle,subject-Patrick_location-Jungle,False,False,1,NODE22NODE31
23,4,173,2,3188,question,transQ,,NODE22,NODE32,NODE31,,subject-Danielle_location-Deep,subject-Danielle_location-Deep,True,False,0,NODE22NODE32
23,4,174,1,3201,question,transQ,,NODE11,NODE21,NODE22,,subject-Douglas_location-Deep,subject-Douglas_location-Deep,True,True,1,NODE11NODE21
23,4,174,2,3205,question,transQ,,NODE21,NODE31,NODE32,,subject-Douglas_location-Deep,subject-Douglas_location-Deep,False,False,1,NODE21NODE31
23,4,175,2,3222,question,transQ,,NODE22,NODE31,NODE32,,subject-Victoria_location-Jungle,subject-Victoria_location-Jungle,False,True,0,NODE22NODE31
23,4,176,1,3235,question,transQ,,NODE12,NODE21,NODE22,,subject-Nicholas_location-Jungle,subject-Nicholas_location-Jungle,False,True,0,NODE12NODE21
23,4,176,2,3239,question,transQ,,NODE21,NODE32,NODE31,,subject-Nicholas_location-Jungle,subject-Nicholas_location-Jungle,False,False,1,NODE21NODE32
23,4,178,1,3269,question,transQ,,NODE12,NODE21,NODE22,,subject-Anna_location-Jungle,subject-Anna_location-Jungle,False,False,1,NODE12NODE21
23,4,179,2,3290,question,transQ,,NODE22,NODE32,NODE31,,subject-Julia_location-Deep,subject-Julia_location-Deep,False,False,1,NODE22NODE32
23,4,180,1,3303,question,transQ,,NODE11,NODE22,NODE21,,subject-Tiffany_location-Jungle,subject-Tiffany_location-Jungle,False,False,1,NODE11NODE22
23,4,181,2,3324,question,transQ,,NODE21,NODE31,NODE32,,subject-Arthur_location-Deep,subject-Arthur_location-Deep,False,True,0,NODE21NODE31
23,4,182,1,3337,question,transQ,,NODE11,NODE21,NODE22,,subject-Marilyn_location-Deep,subject-Marilyn_location-Deep,True,True,1,NODE11NODE21
23,4,182,2,3341,question,transQ,,NODE21,NODE31,NODE32,,subject-Marilyn_location-Deep,subject-Marilyn_location-Deep,True,False,0,NODE21NODE31
23,4,183,1,3354,question,transQ,,NODE11,NODE22,NODE21,,subject-Victoria_location-Jungle,subject-Victoria_location-Jungle,False,False,1,NODE11NODE22
23,4,184,1,3371,question,transQ,,NODE11,NODE21,NODE22,,subject-Billy_location-Deep,subject-Billy_location-Deep,False,False,1,NODE11NODE21
23,4,184,2,3375,question,transQ,,NODE21,NODE31,NODE32,,subject-Billy_location-Deep,subject-Billy_location-Deep,True,False,0,NODE21NODE31
23,4,185,1,3388,question,transQ,,NODE12,NODE21,NODE22,,subject-Elizabeth_location-Jungle,subject-Elizabeth_location-Jungle,False,True,0,NODE12NODE21
23,4,185,2,3392,question,transQ,,NODE21,NODE32,NODE31,,subject-Elizabeth_location-Jungle,subject-Elizabeth_location-Jungle,False,True,0,NODE21NODE32
23,4,186,1,3405,question,transQ,,NODE11,NODE21,NODE22,,subject-Debra_location-Deep,subject-Debra_location-Deep,False,False,1,NODE11NODE21
23,4,186,2,3409,question,transQ,,NODE21,NODE31,NODE32,,subject-Debra_location-Deep,subject-Debra_location-Deep,False,False,1,NODE21NODE31
23,4,187,1,3422,question,transQ,,NODE12,NODE22,NODE21,,subject-Carolyn_location-Deep,subject-Carolyn_location-Deep,False,True,0,NODE12NODE22
23,4,187,2,3426,question,transQ,,NODE22,NODE32,NODE31,,subject-Carolyn_location-Deep,subject-Carolyn_location-Deep,False,True,0,NODE22NODE32
23,4,188,1,3439,question,transQ,,NODE12,NODE22,NODE21,,subject-Jacob_location-Deep,subject-Jacob_location-Deep,True,True,1,NODE12NODE22
23,4,189,2,3460,question,transQ,,NODE22,NODE32,NODE31,,subject-Thomas_location-Deep,subject-Thomas_location-Deep,True,True,1,NODE22NODE32
23,4,190,1,3473,question,transQ,,NODE12,NODE22,NODE21,,subject-Frank_location-Deep,subject-Frank_location-Deep,False,False,1,NODE12NODE22
